time,NIT_nit
2018-04-07 00:00,131.7590074
2018-04-08 00:00,131.6917822
2018-04-09 00:00,131.624557
2018-04-10 00:00,131.5573319
2018-04-11 00:00,131.4901067
2018-04-12 00:00,131.4228815
2018-04-13 00:00,131.3556563
2018-04-14 00:00,131.2884311
2018-04-15 00:00,131.2212059
2018-04-16 00:00,131.1539807
2018-04-17 00:00,131.0867556
2018-04-18 00:00,131.0195304
2018-04-19 00:00,130.9523052
2018-04-20 00:00,130.88508
2018-04-21 00:00,130.8178548
2018-04-22 00:00,130.7506296
2018-04-23 00:00,130.6834044
2018-04-24 00:00,130.6161793
2018-04-25 00:00,130.5489541
2018-04-26 00:00,130.4817289
2018-04-27 00:00,130.4145037
2018-04-28 00:00,130.3472785
2018-04-29 00:00,130.2800533
2018-04-30 00:00,130.2128281
2018-05-01 00:00,130.145603
2018-05-02 00:00,130.0783778
2018-05-03 00:00,130.0111526
2018-05-04 00:00,129.9439274
2018-05-05 00:00,129.8767022
2018-05-06 00:00,129.809477
2018-05-07 00:00,129.7422519
2018-05-08 00:00,129.6750267
2018-05-09 00:00,129.6078015
2018-05-10 00:00,129.5405763
2018-05-11 00:00,129.4733511
2018-05-12 00:00,129.4061259
2018-05-13 00:00,129.3389007
2018-05-14 00:00,129.2716756
2018-05-15 00:00,129.2044504
2018-05-16 00:00,129.1372252
2018-05-17 00:00,129.07
2018-05-18 00:00,127.9197826
2018-05-19 00:00,126.7695652
2018-05-20 00:00,125.6193478
2018-05-21 00:00,124.4691304
2018-05-22 00:00,123.318913
2018-05-23 00:00,122.1686957
2018-05-24 00:00,121.0184783
2018-05-25 00:00,119.8682609
2018-05-26 00:00,118.7180435
2018-05-27 00:00,117.5678261
2018-05-28 00:00,116.4176087
2018-05-29 00:00,115.2673913
2018-05-30 00:00,114.1171739
2018-05-31 00:00,112.9669565
2018-06-01 00:00,111.8167391
2018-06-02 00:00,110.6665217
2018-06-03 00:00,109.5163043
2018-06-04 00:00,108.366087
2018-06-05 00:00,107.2158696
2018-06-06 00:00,106.0656522
2018-06-07 00:00,104.9154348
2018-06-08 00:00,103.7652174
2018-06-09 00:00,102.615
2018-06-10 00:00,101.4647826
2018-06-11 00:00,100.3145652
2018-06-12 00:00,99.16434783
2018-06-13 00:00,98.01413043
2018-06-14 00:00,96.86391304
2018-06-15 00:00,95.71369565
2018-06-16 00:00,94.56347826
2018-06-17 00:00,93.41326087
2018-06-18 00:00,92.26304348
2018-06-19 00:00,91.11282609
2018-06-20 00:00,89.9626087
2018-06-21 00:00,88.8123913
2018-06-22 00:00,87.66217391
2018-06-23 00:00,86.51195652
2018-06-24 00:00,85.36173913
2018-06-25 00:00,84.21152174
2018-06-26 00:00,83.06130435
2018-06-27 00:00,81.91108696
2018-06-28 00:00,80.76086957
2018-06-29 00:00,79.61065217
2018-06-30 00:00,78.46043478
2018-07-01 00:00,77.31021739
2018-07-02 00:00,76.16
2018-07-03 00:00,75.00978261
2018-07-04 00:00,73.85956522
2018-07-05 00:00,72.70934783
2018-07-06 00:00,71.55913043
2018-07-07 00:00,70.40891304
2018-07-08 00:00,69.25869565
2018-07-09 00:00,68.10847826
2018-07-10 00:00,66.95826087
2018-07-11 00:00,65.80804348
2018-07-12 00:00,64.65782609
2018-07-13 00:00,63.5076087
2018-07-14 00:00,62.3573913
2018-07-15 00:00,61.20717391
2018-07-16 00:00,60.05695652
2018-07-17 00:00,58.90673913
2018-07-18 00:00,57.75652174
2018-07-19 00:00,56.60630435
2018-07-20 00:00,55.45608696
2018-07-21 00:00,54.30586957
2018-07-22 00:00,53.15565217
2018-07-23 00:00,52.00543478
2018-07-24 00:00,50.85521739
2018-07-25 00:00,49.705
2018-07-26 00:00,48.55478261
2018-07-27 00:00,47.40456522
2018-07-28 00:00,46.25434783
2018-07-29 00:00,45.10413043
2018-07-30 00:00,43.95391304
2018-07-31 00:00,42.80369565
2018-08-01 00:00,41.65347826
2018-08-02 00:00,40.50326087
2018-08-03 00:00,39.35304348
2018-08-04 00:00,38.20282609
2018-08-05 00:00,37.0526087
2018-08-06 00:00,35.9023913
2018-08-07 00:00,34.75217391
2018-08-08 00:00,33.60195652
2018-08-09 00:00,32.45173913
2018-08-10 00:00,31.30152174
2018-08-11 00:00,30.15130435
2018-08-12 00:00,29.00108696
2018-08-13 00:00,27.85086957
2018-08-14 00:00,26.70065217
2018-08-15 00:00,25.55043478
2018-08-16 00:00,24.40021739
2018-08-17 00:00,23.25
2018-08-18 00:00,23.09643478
2018-08-19 00:00,22.94286957
2018-08-20 00:00,22.78930435
2018-08-21 00:00,22.63573913
2018-08-22 00:00,22.48217391
2018-08-23 00:00,22.3286087
2018-08-24 00:00,22.17504348
2018-08-25 00:00,22.02147826
2018-08-26 00:00,21.86791304
2018-08-27 00:00,21.71434783
2018-08-28 00:00,21.56078261
2018-08-29 00:00,21.40721739
2018-08-30 00:00,21.25365217
2018-08-31 00:00,21.10008696
2018-09-01 00:00,20.94652174
2018-09-02 00:00,20.79295652
2018-09-03 00:00,20.6393913
2018-09-04 00:00,20.48582609
2018-09-05 00:00,20.33226087
2018-09-06 00:00,20.17869565
2018-09-07 00:00,20.02513043
2018-09-08 00:00,19.87156522
2018-09-09 00:00,19.718
2018-09-10 00:00,19.56443478
2018-09-11 00:00,19.41086957
2018-09-12 00:00,19.25730435
2018-09-13 00:00,19.10373913
2018-09-14 00:00,18.95017391
2018-09-15 00:00,18.7966087
2018-09-16 00:00,18.64304348
2018-09-17 00:00,18.48947826
2018-09-18 00:00,18.33591304
2018-09-19 00:00,18.18234783
2018-09-20 00:00,18.02878261
2018-09-21 00:00,17.87521739
2018-09-22 00:00,17.72165217
2018-09-23 00:00,17.56808696
2018-09-24 00:00,17.41452174
2018-09-25 00:00,17.26095652
2018-09-26 00:00,17.1073913
2018-09-27 00:00,16.95382609
2018-09-28 00:00,16.80026087
2018-09-29 00:00,16.64669565
2018-09-30 00:00,16.49313043
2018-10-01 00:00,16.33956522
2018-10-02 00:00,16.186
2018-10-03 00:00,16.03243478
2018-10-04 00:00,15.87886957
2018-10-05 00:00,15.72530435
2018-10-06 00:00,15.57173913
2018-10-07 00:00,15.41817391
2018-10-08 00:00,15.2646087
2018-10-09 00:00,15.11104348
2018-10-10 00:00,14.95747826
2018-10-11 00:00,14.80391304
2018-10-12 00:00,14.65034783
2018-10-13 00:00,14.49678261
2018-10-14 00:00,14.34321739
2018-10-15 00:00,14.18965217
2018-10-16 00:00,14.03608696
2018-10-17 00:00,13.88252174
2018-10-18 00:00,13.72895652
2018-10-19 00:00,13.5753913
2018-10-20 00:00,13.42182609
2018-10-21 00:00,13.26826087
2018-10-22 00:00,13.11469565
2018-10-23 00:00,12.96113043
2018-10-24 00:00,12.80756522
2018-10-25 00:00,12.654
2018-10-26 00:00,12.50043478
2018-10-27 00:00,12.34686957
2018-10-28 00:00,12.19330435
2018-10-29 00:00,12.03973913
2018-10-30 00:00,11.88617391
2018-10-31 00:00,11.7326087
2018-11-01 00:00,11.57904348
2018-11-02 00:00,11.42547826
2018-11-03 00:00,11.27191304
2018-11-04 00:00,11.11834783
2018-11-05 00:00,10.96478261
2018-11-06 00:00,10.81121739
2018-11-07 00:00,10.65765217
2018-11-08 00:00,10.50408696
2018-11-09 00:00,10.35052174
2018-11-10 00:00,10.19695652
2018-11-11 00:00,10.0433913
2018-11-12 00:00,9.889826087
2018-11-13 00:00,9.73626087
2018-11-14 00:00,9.582695652
2018-11-15 00:00,9.429130435
2018-11-16 00:00,9.275565217
2018-11-17 00:00,9.122
2018-11-18 00:00,11.92685652
2018-11-19 00:00,14.73171304
2018-11-20 00:00,17.53656957
2018-11-21 00:00,20.34142609
2018-11-22 00:00,23.14628261
2018-11-23 00:00,25.95113913
2018-11-24 00:00,28.75599565
2018-11-25 00:00,31.56085217
2018-11-26 00:00,34.3657087
2018-11-27 00:00,37.17056522
2018-11-28 00:00,39.97542174
2018-11-29 00:00,42.78027826
2018-11-30 00:00,45.58513478
2018-12-01 00:00,48.3899913
2018-12-02 00:00,51.19484783
2018-12-03 00:00,53.99970435
2018-12-04 00:00,56.80456087
2018-12-05 00:00,59.60941739
2018-12-06 00:00,62.41427391
2018-12-07 00:00,65.21913043
2018-12-08 00:00,68.02398696
2018-12-09 00:00,70.82884348
2018-12-10 00:00,73.6337
2018-12-11 00:00,76.43855652
2018-12-12 00:00,79.24341304
2018-12-13 00:00,82.04826957
2018-12-14 00:00,84.85312609
2018-12-15 00:00,87.65798261
2018-12-16 00:00,90.46283913
2018-12-17 00:00,93.26769565
2018-12-18 00:00,96.07255217
2018-12-19 00:00,98.8774087
2018-12-20 00:00,101.6822652
2018-12-21 00:00,104.4871217
2018-12-22 00:00,107.2919783
2018-12-23 00:00,110.0968348
2018-12-24 00:00,112.9016913
2018-12-25 00:00,115.7065478
2018-12-26 00:00,118.5114043
2018-12-27 00:00,121.3162609
2018-12-28 00:00,124.1211174
2018-12-29 00:00,126.9259739
2018-12-30 00:00,129.7308304
2018-12-31 00:00,132.535687
