time,flow,PHS_frp,NIT_nit
2017-06-04 00:00,0.05,0.47206413,107.2158696
2017-06-05 00:00,0.093,0.474104348,106.0656522
2017-06-06 00:00,0.607,0.476144565,104.9154348
2017-06-07 00:00,0.316,0.478184783,103.7652174
2017-06-08 00:00,0.499,0.480225,102.615
2017-06-09 00:00,0.362,0.482265217,101.4647826
2017-06-10 00:00,0.183,0.484305435,100.3145652
2017-06-11 00:00,0.226,0.486345652,99.16434783
2017-06-12 00:00,0.166,0.48838587,98.01413043
2017-06-13 00:00,0.115,0.490426087,96.86391304
2017-06-14 00:00,0.098,0.492466304,95.71369565
2017-06-15 00:00,0.094,0.494506522,94.56347826
2017-06-16 00:00,0.081,0.496546739,93.41326087
2017-06-17 00:00,0.075,0.498586957,92.26304348
2017-06-18 00:00,0.071,0.500627174,91.11282609
2017-06-19 00:00,0.069,0.502667391,89.9626087
2017-06-20 00:00,0.066,0.504707609,88.8123913
2017-06-21 00:00,0.067,0.506747826,87.66217391
2017-06-22 00:00,0.064,0.508788043,86.51195652
2017-06-23 00:00,0.063,0.510828261,85.36173913
2017-06-24 00:00,0.059,0.512868478,84.21152174
2017-06-25 00:00,0.058,0.514908696,83.06130435
2017-06-26 00:00,0.058,0.516948913,81.91108696
2017-06-27 00:00,0.062,0.51898913,80.76086957
2017-06-28 00:00,0.056,0.521029348,79.61065217
2017-06-29 00:00,0.079,0.523069565,78.46043478
2017-06-30 00:00,0.061,0.525109783,77.31021739
2017-07-01 00:00,0.055,0.52715,76.16
2017-07-02 00:00,0.053,0.529190217,75.00978261
2017-07-03 00:00,0.051,0.531230435,73.85956522
2017-07-04 00:00,0.055,0.533270652,72.70934783
2017-07-05 00:00,0.05,0.53531087,71.55913043
2017-07-06 00:00,0.049,0.537351087,70.40891304
2017-07-07 00:00,0.047,0.539391304,69.25869565
2017-07-08 00:00,0.046,0.541431522,68.10847826
2017-07-09 00:00,0.051,0.543471739,66.95826087
2017-07-10 00:00,0.051,0.545511957,65.80804348
2017-07-11 00:00,0.052,0.547552174,64.65782609
2017-07-12 00:00,0.046,0.549592391,63.5076087
2017-07-13 00:00,0.044,0.551632609,62.3573913
2017-07-14 00:00,0.044,0.553672826,61.20717391
2017-07-15 00:00,0.05,0.555713043,60.05695652
2017-07-16 00:00,0.044,0.557753261,58.90673913
2017-07-17 00:00,0.043,0.559793478,57.75652174
2017-07-18 00:00,0.043,0.561833696,56.60630435
2017-07-19 00:00,0.045,0.563873913,55.45608696
2017-07-20 00:00,0.045,0.56591413,54.30586957
2017-07-21 00:00,0.044,0.567954348,53.15565217
2017-07-22 00:00,0.062,0.569994565,52.00543478
2017-07-23 00:00,0.05,0.572034783,50.85521739
2017-07-24 00:00,0.044,0.574075,49.705
2017-07-25 00:00,0.043,0.576115217,48.55478261
2017-07-26 00:00,0.086,0.578155435,47.40456522
2017-07-27 00:00,0.052,0.580195652,46.25434783
2017-07-28 00:00,0.047,0.58223587,45.10413043
2017-07-29 00:00,0.048,0.584276087,43.95391304
2017-07-30 00:00,0.065,0.586316304,42.80369565
2017-07-31 00:00,0.062,0.588356522,41.65347826
2017-08-01 00:00,0.061,0.590396739,40.50326087
2017-08-02 00:00,0.067,0.592436957,39.35304348
2017-08-03 00:00,0.096,0.594477174,38.20282609
2017-08-04 00:00,0.16,0.596517391,37.0526087
2017-08-05 00:00,0.118,0.598557609,35.9023913
2017-08-06 00:00,0.091,0.600597826,34.75217391
2017-08-07 00:00,0.086,0.602638043,33.60195652
2017-08-08 00:00,0.07,0.604678261,32.45173913
2017-08-09 00:00,0.061,0.606718478,31.30152174
2017-08-10 00:00,0.058,0.608758696,30.15130435
2017-08-11 00:00,0.061,0.610798913,29.00108696
2017-08-12 00:00,0.062,0.61283913,27.85086957
2017-08-13 00:00,0.056,0.614879348,26.70065217
2017-08-14 00:00,0.137,0.616919565,25.55043478
2017-08-15 00:00,0.234,0.618959783,24.40021739
2017-08-16 00:00,0.141,0.621,23.25
2017-08-17 00:00,0.158,0.620119565,23.09643478
2017-08-18 00:00,0.106,0.61923913,22.94286957
2017-08-19 00:00,0.084,0.618358696,22.78930435
2017-08-20 00:00,0.073,0.617478261,22.63573913
2017-08-21 00:00,0.068,0.616597826,22.48217391
2017-08-22 00:00,0.068,0.615717391,22.3286087
2017-08-23 00:00,0.156,0.614836957,22.17504348
2017-08-24 00:00,0.09,0.613956522,22.02147826
2017-08-25 00:00,0.279,0.613076087,21.86791304
2017-08-26 00:00,0.218,0.612195652,21.71434783
2017-08-27 00:00,0.113,0.611315217,21.56078261
2017-08-28 00:00,0.091,0.610434783,21.40721739
2017-08-29 00:00,0.079,0.609554348,21.25365217
2017-08-30 00:00,0.072,0.608673913,21.10008696
2017-08-31 00:00,0.067,0.607793478,20.94652174
2017-09-01 00:00,0.064,0.606913043,20.79295652
2017-09-02 00:00,0.061,0.606032609,20.6393913
2017-09-03 00:00,0.059,0.605152174,20.48582609
2017-09-04 00:00,0.084,0.604271739,20.33226087
2017-09-05 00:00,0.074,0.603391304,20.17869565
2017-09-06 00:00,0.064,0.60251087,20.02513043
2017-09-07 00:00,0.066,0.601630435,19.87156522
2017-09-08 00:00,0.066,0.60075,19.718
2017-09-09 00:00,0.059,0.599869565,19.56443478
2017-09-10 00:00,0.08,0.59898913,19.41086957
2017-09-11 00:00,0.106,0.598108696,19.25730435
2017-09-12 00:00,0.077,0.597228261,19.10373913
2017-09-13 00:00,0.142,0.596347826,18.95017391
2017-09-14 00:00,0.12,0.595467391,18.7966087
2017-09-15 00:00,0.089,0.594586957,18.64304348
2017-09-16 00:00,0.076,0.593706522,18.48947826
2017-09-17 00:00,0.068,0.592826087,18.33591304
2017-09-18 00:00,0.065,0.591945652,18.18234783
2017-09-19 00:00,0.061,0.591065217,18.02878261
2017-09-20 00:00,0.064,0.590184783,17.87521739
2017-09-21 00:00,0.074,0.589304348,17.72165217
2017-09-22 00:00,0.067,0.588423913,17.56808696
2017-09-23 00:00,0.064,0.587543478,17.41452174
2017-09-24 00:00,0.093,0.586663043,17.26095652
2017-09-25 00:00,0.297,0.585782609,17.1073913
2017-09-26 00:00,0.133,0.584902174,16.95382609
2017-09-27 00:00,0.162,0.584021739,16.80026087
2017-09-28 00:00,0.199,0.583141304,16.64669565
2017-09-29 00:00,0.131,0.58226087,16.49313043
2017-09-30 00:00,0.106,0.581380435,16.33956522
2017-10-01 00:00,0.187,0.5805,16.186
2017-10-02 00:00,0.254,0.579619565,16.03243478
2017-10-03 00:00,0.135,0.57873913,15.87886957
2017-10-04 00:00,0.119,0.577858696,15.72530435
2017-10-05 00:00,0.111,0.576978261,15.57173913
2017-10-06 00:00,0.106,0.576097826,15.41817391
2017-10-07 00:00,0.101,0.575217391,15.2646087
2017-10-08 00:00,0.096,0.574336957,15.11104348
2017-10-09 00:00,0.108,0.573456522,14.95747826
2017-10-10 00:00,0.12,0.572576087,14.80391304
2017-10-11 00:00,0.178,0.571695652,14.65034783
2017-10-12 00:00,0.155,0.570815217,14.49678261
2017-10-13 00:00,0.336,0.569934783,14.34321739
2017-10-14 00:00,0.178,0.569054348,14.18965217
2017-10-15 00:00,0.139,0.568173913,14.03608696
2017-10-16 00:00,0.176,0.567293478,13.88252174
2017-10-17 00:00,0.177,0.566413043,13.72895652
2017-10-18 00:00,0.139,0.565532609,13.5753913
2017-10-19 00:00,0.19,0.564652174,13.42182609
2017-10-20 00:00,0.219,0.563771739,13.26826087
2017-10-21 00:00,0.227,0.562891304,13.11469565
2017-10-22 00:00,0.16,0.56201087,12.96113043
2017-10-23 00:00,0.143,0.561130435,12.80756522
2017-10-24 00:00,0.148,0.56025,12.654
2017-10-25 00:00,0.132,0.559369565,12.50043478
2017-10-26 00:00,0.118,0.55848913,12.34686957
2017-10-27 00:00,0.11,0.557608696,12.19330435
2017-10-28 00:00,0.106,0.556728261,12.03973913
2017-10-29 00:00,0.097,0.555847826,11.88617391
2017-10-30 00:00,0.096,0.554967391,11.7326087
2017-10-31 00:00,0.096,0.554086957,11.57904348
2017-11-01 00:00,0.1,0.553206522,11.42547826
2017-11-02 00:00,0.095,0.552326087,11.27191304
2017-11-03 00:00,0.093,0.551445652,11.11834783
2017-11-04 00:00,0.092,0.550565217,10.96478261
2017-11-05 00:00,0.087,0.549684783,10.81121739
2017-11-06 00:00,0.083,0.548804348,10.65765217
2017-11-07 00:00,0.083,0.547923913,10.50408696
2017-11-08 00:00,0.087,0.547043478,10.35052174
2017-11-09 00:00,0.093,0.546163043,10.19695652
2017-11-10 00:00,0.09,0.545282609,10.0433913
2017-11-11 00:00,0.086,0.544402174,9.889826087
2017-11-12 00:00,0.08,0.543521739,9.73626087
2017-11-13 00:00,0.079,0.542641304,9.582695652
2017-11-14 00:00,0.077,0.54176087,9.429130435
2017-11-15 00:00,0.075,0.540880435,9.275565217
2017-11-16 00:00,0.075,0.54,9.122
2017-11-17 00:00,0.073,0.543826087,11.92685652
2017-11-18 00:00,0.072,0.547652174,14.73171304
2017-11-19 00:00,0.077,0.551478261,17.53656957
2017-11-20 00:00,0.131,0.555304348,20.34142609
2017-11-21 00:00,0.222,0.559130435,23.14628261
2017-11-22 00:00,0.394,0.562956522,25.95113913
2017-11-23 00:00,0.31,0.566782609,28.75599565
2017-11-24 00:00,0.169,0.570608696,31.56085217
2017-11-25 00:00,0.132,0.574434783,34.3657087
2017-11-26 00:00,0.123,0.57826087,37.17056522
2017-11-27 00:00,0.126,0.582086957,39.97542174
2017-11-28 00:00,0.111,0.585913043,42.78027826
2017-11-29 00:00,0.101,0.58973913,45.58513478
2017-11-30 00:00,0.092,0.593565217,48.3899913
2017-12-01 00:00,0.086,0.597391304,51.19484783
2017-12-02 00:00,0.083,0.601217391,53.99970435
2017-12-03 00:00,0.079,0.605043478,56.80456087
2017-12-04 00:00,0.078,0.608869565,59.60941739
2017-12-05 00:00,0.076,0.612695652,62.41427391
2017-12-06 00:00,0.139,0.616521739,65.21913043
2017-12-07 00:00,0.18,0.620347826,68.02398696
2017-12-08 00:00,0.115,0.624173913,70.82884348
2017-12-09 00:00,0.101,0.628,73.6337
2017-12-10 00:00,0.092,0.631826087,76.43855652
2017-12-11 00:00,0.085,0.635652174,79.24341304
2017-12-12 00:00,0.085,0.639478261,82.04826957
2017-12-13 00:00,0.104,0.643304348,84.85312609
2017-12-14 00:00,0.089,0.647130435,87.65798261
2017-12-15 00:00,0.084,0.650956522,90.46283913
2017-12-16 00:00,0.081,0.654782609,93.26769565
2017-12-17 00:00,0.094,0.658608696,96.07255217
2017-12-18 00:00,0.086,0.662434783,98.8774087
2017-12-19 00:00,0.148,0.66626087,101.6822652
2017-12-20 00:00,0.165,0.670086957,104.4871217
2017-12-21 00:00,0.13,0.673913043,107.2919783
2017-12-22 00:00,0.112,0.67773913,110.0968348
2017-12-23 00:00,0.12,0.681565217,112.9016913
2017-12-24 00:00,0.259,0.685391304,115.7065478
2017-12-25 00:00,0.484,0.689217391,118.5114043
2017-12-26 00:00,0.285,0.693043478,121.3162609
2017-12-27 00:00,0.172,0.696869565,124.1211174
2017-12-28 00:00,0.137,0.700695652,126.9259739
2017-12-29 00:00,0.124,0.704521739,129.7308304
2017-12-30 00:00,0.122,0.708347826,132.535687
2017-12-31 00:00,0.467,0.712173913,135.3405435
2018-01-01 00:00,0.391,0.716,138.1454
2018-01-02 00:00,0.757,0.716,138.1454
2018-01-03 00:00,0.645,0.713905926,138.0781748
2018-01-04 00:00,0.514,0.711811852,138.0109496
2018-01-05 00:00,0.535,0.709717778,137.9437244
2018-01-06 00:00,0.321,0.707623704,137.8764993
2018-01-07 00:00,0.234,0.70552963,137.8092741
2018-01-08 00:00,0.198,0.703435556,137.7420489
2018-01-09 00:00,0.18,0.701341481,137.6748237
2018-01-10 00:00,0.161,0.699247407,137.6075985
2018-01-11 00:00,0.151,0.697153333,137.5403733
2018-01-12 00:00,0.15,0.695059259,137.4731481
2018-01-13 00:00,0.144,0.692965185,137.405923
2018-01-14 00:00,0.2,0.690871111,137.3386978
2018-01-15 00:00,0.224,0.688777037,137.2714726
2018-01-16 00:00,0.174,0.686682963,137.2042474
2018-01-17 00:00,0.157,0.684588889,137.1370222
2018-01-18 00:00,0.144,0.682494815,137.069797
2018-01-19 00:00,0.139,0.680400741,137.0025719
2018-01-20 00:00,0.129,0.678306667,136.9353467
2018-01-21 00:00,0.13,0.676212593,136.8681215
2018-01-22 00:00,0.299,0.674118519,136.8008963
2018-01-23 00:00,1.128,0.672024444,136.7336711
2018-01-24 00:00,0.957,0.66993037,136.6664459
2018-01-25 00:00,0.462,0.667836296,136.5992207
2018-01-26 00:00,0.306,0.665742222,136.5319956
2018-01-27 00:00,0.388,0.663648148,136.4647704
2018-01-28 00:00,0.531,0.661554074,136.3975452
2018-01-29 00:00,0.481,0.65946,136.33032
2018-01-30 00:00,0.507,0.657365926,136.2630948
2018-01-31 00:00,0.47,0.655271852,136.1958696
2018-02-01 00:00,0.292,0.653177778,136.1286444
2018-02-02 00:00,0.247,0.651083704,136.0614193
2018-02-03 00:00,0.233,0.64898963,135.9941941
2018-02-04 00:00,0.223,0.646895556,135.9269689
2018-02-05 00:00,0.207,0.644801481,135.8597437
2018-02-06 00:00,0.19,0.642707407,135.7925185
2018-02-07 00:00,0.179,0.640613333,135.7252933
2018-02-08 00:00,0.184,0.638519259,135.6580681
2018-02-09 00:00,0.176,0.636425185,135.590843
2018-02-10 00:00,0.228,0.634331111,135.5236178
2018-02-11 00:00,0.221,0.632237037,135.4563926
2018-02-12 00:00,0.185,0.630142963,135.3891674
2018-02-13 00:00,0.171,0.628048889,135.3219422
2018-02-14 00:00,0.171,0.625954815,135.254717
2018-02-15 00:00,0.164,0.623860741,135.1874919
2018-02-16 00:00,0.169,0.621766667,135.1202667
2018-02-17 00:00,0.192,0.619672593,135.0530415
2018-02-18 00:00,0.2,0.617578519,134.9858163
2018-02-19 00:00,0.233,0.615484444,134.9185911
2018-02-20 00:00,0.188,0.61339037,134.8513659
2018-02-21 00:00,0.167,0.611296296,134.7841407
2018-02-22 00:00,0.156,0.609202222,134.7169156
2018-02-23 00:00,0.146,0.607108148,134.6496904
2018-02-24 00:00,0.138,0.605014074,134.5824652
2018-02-25 00:00,0.133,0.60292,134.51524
2018-02-26 00:00,0.128,0.600825926,134.4480148
2018-02-27 00:00,0.129,0.598731852,134.3807896
2018-02-28 00:00,0.125,0.596637778,134.3135644
2018-03-01 00:00,0.126,0.594543704,134.2463393
2018-03-02 00:00,0.127,0.59244963,134.1791141
2018-03-03 00:00,0.126,0.590355556,134.1118889
2018-03-04 00:00,0.136,0.588261481,134.0446637
2018-03-05 00:00,0.438,0.586167407,133.9774385
2018-03-06 00:00,0.985,0.584073333,133.9102133
2018-03-07 00:00,0.605,0.581979259,133.8429881
2018-03-08 00:00,0.426,0.579885185,133.775763
2018-03-09 00:00,0.372,0.577791111,133.7085378
2018-03-10 00:00,0.795,0.575697037,133.6413126
2018-03-11 00:00,0.506,0.573602963,133.5740874
2018-03-12 00:00,0.331,0.571508889,133.5068622
2018-03-13 00:00,0.271,0.569414815,133.439637
2018-03-14 00:00,0.244,0.567320741,133.3724119
2018-03-15 00:00,0.693,0.565226667,133.3051867
2018-03-16 00:00,0.907,0.563132593,133.2379615
2018-03-17 00:00,0.447,0.561038519,133.1707363
2018-03-18 00:00,0.321,0.558944444,133.1035111
2018-03-19 00:00,0.276,0.55685037,133.0362859
2018-03-20 00:00,0.247,0.554756296,132.9690607
2018-03-21 00:00,0.232,0.552662222,132.9018356
2018-03-22 00:00,0.234,0.550568148,132.8346104
2018-03-23 00:00,0.34,0.548474074,132.7673852
2018-03-24 00:00,0.239,0.54638,132.70016
2018-03-25 00:00,0.214,0.544285926,132.6329348
2018-03-26 00:00,0.206,0.542191852,132.5657096
2018-03-27 00:00,0.205,0.540097778,132.4984844
2018-03-28 00:00,0.19,0.538003704,132.4312593
2018-03-29 00:00,0.177,0.53590963,132.3640341
2018-03-30 00:00,0.312,0.533815556,132.2968089
2018-03-31 00:00,0.343,0.531721481,132.2295837
2018-04-01 00:00,0.256,0.529627407,132.1623585
2018-04-02 00:00,0.235,0.527533333,132.0951333
2018-04-03 00:00,0.898,0.525439259,132.0279081
2018-04-04 00:00,0.769,0.523345185,131.960683
2018-04-05 00:00,0.759,0.521251111,131.8934578
2018-04-06 00:00,0.637,0.519157037,131.8262326
2018-04-07 00:00,0.429,0.517062963,131.7590074
2018-04-08 00:00,0.34,0.514968889,131.6917822
2018-04-09 00:00,0.295,0.512874815,131.624557
2018-04-10 00:00,0.294,0.510780741,131.5573319
2018-04-11 00:00,0.299,0.508686667,131.4901067
2018-04-12 00:00,0.268,0.506592593,131.4228815
2018-04-13 00:00,0.253,0.504498519,131.3556563
2018-04-14 00:00,0.235,0.502404444,131.2884311
2018-04-15 00:00,0.226,0.50031037,131.2212059
2018-04-16 00:00,0.215,0.498216296,131.1539807
2018-04-17 00:00,0.205,0.496122222,131.0867556
2018-04-18 00:00,0.196,0.494028148,131.0195304
2018-04-19 00:00,0.186,0.491934074,130.9523052
2018-04-20 00:00,0.178,0.48984,130.88508
2018-04-21 00:00,0.177,0.487745926,130.8178548
2018-04-22 00:00,0.17,0.485651852,130.7506296
2018-04-23 00:00,0.164,0.483557778,130.6834044
2018-04-24 00:00,0.158,0.481463704,130.6161793
2018-04-25 00:00,0.153,0.47936963,130.5489541
2018-04-26 00:00,0.148,0.477275556,130.4817289
2018-04-27 00:00,0.156,0.475181481,130.4145037
2018-04-28 00:00,0.145,0.473087407,130.3472785
2018-04-29 00:00,0.143,0.470993333,130.2800533
2018-04-30 00:00,0.138,0.468899259,130.2128281
2018-05-01 00:00,0.144,0.466805185,130.145603
2018-05-02 00:00,0.142,0.464711111,130.0783778
2018-05-03 00:00,0.133,0.462617037,130.0111526
2018-05-04 00:00,0.129,0.460522963,129.9439274
2018-05-05 00:00,0.127,0.458428889,129.8767022
2018-05-06 00:00,0.123,0.456334815,129.809477
2018-05-07 00:00,0.12,0.454240741,129.7422519
2018-05-08 00:00,0.119,0.452146667,129.6750267
2018-05-09 00:00,0.117,0.450052593,129.6078015
2018-05-10 00:00,0.111,0.447958519,129.5405763
2018-05-11 00:00,0.114,0.445864444,129.4733511
2018-05-12 00:00,0.116,0.44377037,129.4061259
2018-05-13 00:00,0.118,0.441676296,129.3389007
2018-05-14 00:00,0.107,0.439582222,129.2716756
2018-05-15 00:00,0.103,0.437488148,129.2044504
2018-05-16 00:00,0.101,0.431259783,129.1372252
2018-05-17 00:00,0.1,0.4333,129.07
2018-05-18 00:00,0.097,0.435340217,127.9197826
2018-05-19 00:00,0.096,0.437380435,126.7695652
2018-05-20 00:00,0.095,0.439420652,125.6193478
2018-05-21 00:00,0.093,0.44146087,124.4691304
2018-05-22 00:00,0.087,0.443501087,123.318913
2018-05-23 00:00,0.082,0.445541304,122.1686957
2018-05-24 00:00,0.082,0.447581522,121.0184783
2018-05-25 00:00,0.076,0.449621739,119.8682609
2018-05-26 00:00,0.069,0.451661957,118.7180435
2018-05-27 00:00,0.085,0.453702174,117.5678261
2018-05-28 00:00,0.077,0.455742391,116.4176087
2018-05-29 00:00,0.081,0.457782609,115.2673913
2018-05-30 00:00,0.074,0.459822826,114.1171739
2018-05-31 00:00,0.069,0.461863043,112.9669565
2018-06-01 00:00,0.071,0.463903261,111.8167391
2018-06-02 00:00,0.08,0.465943478,110.6665217
2018-06-03 00:00,0.079,0.467983696,109.5163043
2018-06-04 00:00,0.07,0.470023913,108.366087
2018-06-05 00:00,0.068,0.47206413,107.2158696
2018-06-06 00:00,0.067,0.474104348,106.0656522
2018-06-07 00:00,0.064,0.476144565,104.9154348
2018-06-08 00:00,0.059,0.478184783,103.7652174
2018-06-09 00:00,0.061,0.480225,102.615
2018-06-10 00:00,0.061,0.482265217,101.4647826
2018-06-11 00:00,0.061,0.484305435,100.3145652
2018-06-12 00:00,0.055,0.486345652,99.16434783
2018-06-13 00:00,0.06,0.48838587,98.01413043
2018-06-14 00:00,0.059,0.490426087,96.86391304
2018-06-15 00:00,0.053,0.492466304,95.71369565
2018-06-16 00:00,0.079,0.494506522,94.56347826
2018-06-17 00:00,0.06,0.496546739,93.41326087
2018-06-18 00:00,0.05,0.498586957,92.26304348
2018-06-19 00:00,0.072,0.500627174,91.11282609
2018-06-20 00:00,0.079,0.502667391,89.9626087
2018-06-21 00:00,0.064,0.504707609,88.8123913
2018-06-22 00:00,0.063,0.506747826,87.66217391
2018-06-23 00:00,0.061,0.508788043,86.51195652
2018-06-24 00:00,0.06,0.510828261,85.36173913
2018-06-25 00:00,0.05,0.512868478,84.21152174
2018-06-26 00:00,0.049,0.514908696,83.06130435
2018-06-27 00:00,0.049,0.516948913,81.91108696
2018-06-28 00:00,0.047,0.51898913,80.76086957
2018-06-29 00:00,0.047,0.521029348,79.61065217
2018-06-30 00:00,0.05,0.523069565,78.46043478
2018-07-01 00:00,0.046,0.525109783,77.31021739
2018-07-02 00:00,0.045,0.52715,76.16
2018-07-03 00:00,0.038,0.529190217,75.00978261
2018-07-04 00:00,0.035,0.531230435,73.85956522
2018-07-05 00:00,0.034,0.533270652,72.70934783
2018-07-06 00:00,0.034,0.53531087,71.55913043
2018-07-07 00:00,0.036,0.537351087,70.40891304
2018-07-08 00:00,0.036,0.539391304,69.25869565
2018-07-09 00:00,0.034,0.541431522,68.10847826
2018-07-10 00:00,0.037,0.543471739,66.95826087
2018-07-11 00:00,0.034,0.545511957,65.80804348
2018-07-12 00:00,0.037,0.547552174,64.65782609
2018-07-13 00:00,0.036,0.549592391,63.5076087
2018-07-14 00:00,0.037,0.551632609,62.3573913
2018-07-15 00:00,0.037,0.553672826,61.20717391
2018-07-16 00:00,0.034,0.555713043,60.05695652
2018-07-17 00:00,0.031,0.557753261,58.90673913
2018-07-18 00:00,0.028,0.559793478,57.75652174
2018-07-19 00:00,0.024,0.561833696,56.60630435
2018-07-20 00:00,0.031,0.563873913,55.45608696
2018-07-21 00:00,0.03,0.56591413,54.30586957
2018-07-22 00:00,0.034,0.567954348,53.15565217
2018-07-23 00:00,0.045,0.569994565,52.00543478
2018-07-24 00:00,0.038,0.572034783,50.85521739
2018-07-25 00:00,0.028,0.574075,49.705
2018-07-26 00:00,0.024,0.576115217,48.55478261
2018-07-27 00:00,0.036,0.578155435,47.40456522
2018-07-28 00:00,0.052,0.580195652,46.25434783
2018-07-29 00:00,0.053,0.58223587,45.10413043
2018-07-30 00:00,0.05,0.584276087,43.95391304
2018-07-31 00:00,0.046,0.586316304,42.80369565
2018-08-01 00:00,0.052,0.588356522,41.65347826
2018-08-02 00:00,0.052,0.590396739,40.50326087
2018-08-03 00:00,0.047,0.592436957,39.35304348
2018-08-04 00:00,0.046,0.594477174,38.20282609
2018-08-05 00:00,0.046,0.596517391,37.0526087
2018-08-06 00:00,0.046,0.598557609,35.9023913
2018-08-07 00:00,0.037,0.600597826,34.75217391
2018-08-08 00:00,0.037,0.602638043,33.60195652
2018-08-09 00:00,0.028,0.604678261,32.45173913
2018-08-10 00:00,0.038,0.606718478,31.30152174
2018-08-11 00:00,0.045,0.608758696,30.15130435
2018-08-12 00:00,0.059,0.610798913,29.00108696
2018-08-13 00:00,0.058,0.61283913,27.85086957
2018-08-14 00:00,0.05,0.614879348,26.70065217
2018-08-15 00:00,0.052,0.616919565,25.55043478
2018-08-16 00:00,0.045,0.618959783,24.40021739
2018-08-17 00:00,0.044,0.621,23.25
2018-08-18 00:00,0.046,0.620119565,23.09643478
2018-08-19 00:00,0.053,0.61923913,22.94286957
2018-08-20 00:00,0.046,0.618358696,22.78930435
2018-08-21 00:00,0.045,0.617478261,22.63573913
2018-08-22 00:00,0.054,0.616597826,22.48217391
2018-08-23 00:00,0.045,0.615717391,22.3286087
2018-08-24 00:00,0.044,0.614836957,22.17504348
2018-08-25 00:00,0.043,0.613956522,22.02147826
2018-08-26 00:00,0.048,0.613076087,21.86791304
2018-08-27 00:00,0.043,0.612195652,21.71434783
2018-08-28 00:00,0.042,0.611315217,21.56078261
2018-08-29 00:00,0.041,0.610434783,21.40721739
2018-08-30 00:00,0.038,0.609554348,21.25365217
2018-08-31 00:00,0.037,0.608673913,21.10008696
2018-09-01 00:00,0.038,0.607793478,20.94652174
2018-09-02 00:00,0.038,0.606913043,20.79295652
2018-09-03 00:00,0.041,0.606032609,20.6393913
2018-09-04 00:00,0.037,0.605152174,20.48582609
2018-09-05 00:00,0.036,0.604271739,20.33226087
2018-09-06 00:00,0.037,0.603391304,20.17869565
2018-09-07 00:00,0.037,0.60251087,20.02513043
2018-09-08 00:00,0.036,0.601630435,19.87156522
2018-09-09 00:00,0.036,0.60075,19.718
2018-09-10 00:00,0.032,0.599869565,19.56443478
2018-09-11 00:00,0.029,0.59898913,19.41086957
2018-09-12 00:00,0.028,0.598108696,19.25730435
2018-09-13 00:00,0.029,0.597228261,19.10373913
2018-09-14 00:00,0.027,0.596347826,18.95017391
2018-09-15 00:00,0.031,0.595467391,18.7966087
2018-09-16 00:00,0.049,0.594586957,18.64304348
2018-09-17 00:00,0.033,0.593706522,18.48947826
2018-09-18 00:00,0.033,0.592826087,18.33591304
2018-09-19 00:00,0.14,0.591945652,18.18234783
2018-09-20 00:00,0.112,0.591065217,18.02878261
2018-09-21 00:00,0.072,0.590184783,17.87521739
2018-09-22 00:00,0.054,0.589304348,17.72165217
2018-09-23 00:00,0.044,0.588423913,17.56808696
2018-09-24 00:00,0.039,0.587543478,17.41452174
2018-09-25 00:00,0.037,0.586663043,17.26095652
2018-09-26 00:00,0.036,0.585782609,17.1073913
2018-09-27 00:00,0.033,0.584902174,16.95382609
2018-09-28 00:00,0.032,0.584021739,16.80026087
2018-09-29 00:00,0.031,0.583141304,16.64669565
2018-09-30 00:00,0.031,0.58226087,16.49313043
2018-10-01 00:00,0.032,0.581380435,16.33956522
2018-10-02 00:00,0.03,0.5805,16.186
2018-10-03 00:00,0.025,0.579619565,16.03243478
2018-10-04 00:00,0.024,0.57873913,15.87886957
2018-10-05 00:00,0.028,0.577858696,15.72530435
2018-10-06 00:00,0.028,0.576978261,15.57173913
2018-10-07 00:00,0.031,0.576097826,15.41817391
2018-10-08 00:00,0.037,0.575217391,15.2646087
2018-10-09 00:00,0.164,0.574336957,15.11104348
2018-10-10 00:00,0.153,0.573456522,14.95747826
2018-10-11 00:00,0.083,0.572576087,14.80391304
2018-10-12 00:00,0.229,0.571695652,14.65034783
2018-10-13 00:00,0.535,0.570815217,14.49678261
2018-10-14 00:00,0.209,0.569934783,14.34321739
2018-10-15 00:00,0.119,0.569054348,14.18965217
2018-10-16 00:00,0.091,0.568173913,14.03608696
2018-10-17 00:00,0.074,0.567293478,13.88252174
2018-10-18 00:00,0.065,0.566413043,13.72895652
2018-10-19 00:00,0.059,0.565532609,13.5753913
2018-10-20 00:00,0.054,0.564652174,13.42182609
2018-10-21 00:00,0.054,0.563771739,13.26826087
2018-10-22 00:00,0.051,0.562891304,13.11469565
2018-10-23 00:00,0.048,0.56201087,12.96113043
2018-10-24 00:00,0.046,0.561130435,12.80756522
2018-10-25 00:00,0.045,0.56025,12.654
2018-10-26 00:00,0.042,0.559369565,12.50043478
2018-10-27 00:00,0.04,0.55848913,12.34686957
2018-10-28 00:00,0.039,0.557608696,12.19330435
2018-10-29 00:00,0.039,0.556728261,12.03973913
2018-10-30 00:00,0.039,0.555847826,11.88617391
2018-10-31 00:00,0.041,0.554967391,11.7326087
2018-11-01 00:00,0.044,0.554086957,11.57904348
2018-11-02 00:00,0.04,0.553206522,11.42547826
2018-11-03 00:00,0.103,0.552326087,11.27191304
2018-11-04 00:00,0.145,0.551445652,11.11834783
2018-11-05 00:00,0.109,0.550565217,10.96478261
