time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain
2016-09-30 00:00,7.538995361,103.828331,315.8370667,76.04829407,0.877542555,0.00006
2016-10-01 00:00,6.968988037,78.26904297,293.1807251,77.59368134,0.518969417,0.00007
2016-10-02 00:00,7.936364746,68.35926056,312.3230591,75.74528503,1.481780648,0.00013
2016-10-03 00:00,8.827264404,100.4225693,295.3492126,76.27693176,2.593378782,0.00001
2016-10-04 00:00,9.109460449,65.05987549,323.8430176,82.91269684,0.853480697,0.00017
2016-10-05 00:00,8.548364258,88.35910797,308.2068176,83.1424408,2.302414179,0.00008
2016-10-06 00:00,7.790734863,63.63063049,317.2846375,89.22254181,0.949595809,0.00209
2016-10-07 00:00,8.682427979,64.7038269,328.7120972,92.52838898,1.964869022,0.00364
2016-10-08 00:00,8.913079834,98.02742767,301.3513794,85.26226807,3.743402958,0
2016-10-09 00:00,10.42629395,54.21332169,335.8231506,92.8931427,2.468969345,0.00523
2016-10-10 00:00,11.33101807,68.77983856,338.4507751,89.55449677,0.944462359,0.00013
2016-10-11 00:00,11.01650391,39.1771431,342.9234314,95.47109985,3.717800856,0.00279
2016-10-12 00:00,10.61742554,47.45453262,338.537323,89.28455353,4.960235119,0.00155
2016-10-13 00:00,8.80602417,50.91893768,317.5329895,84.54457092,2.613234282,0.00062
2016-10-14 00:00,6.881463623,62.02939224,308.3602295,79.26815796,3.77329278,0.00052
2016-10-15 00:00,7.081689453,48.84191513,318.5213318,87.9059906,2.245252609,0.00086
2016-10-16 00:00,8.557061768,14.33639336,327.7802734,93.56764984,2.476898432,0.01706
2016-10-17 00:00,12.01253662,47.87220001,336.0701294,88.54611206,4.014371395,0.0095
2016-10-18 00:00,11.36528931,12.06161213,334.6716614,91.63173676,3.738642693,0.01996
2016-10-19 00:00,9.051049805,23.93732643,316.4316406,92.10621643,2.653581619,0.00004
2016-10-20 00:00,7.503411865,47.00631714,304.6895447,76.07897186,3.203551531,0.00002
