time,flow
2018-07-19 00:00,0.024
2018-07-20 00:00,0.031
2018-07-21 00:00,0.03
2018-07-22 00:00,0.034
2018-07-23 00:00,0.045
2018-07-24 00:00,0.038
2018-07-25 00:00,0.028
2018-07-26 00:00,0.024
2018-07-27 00:00,0.036
2018-07-28 00:00,0.052
2018-07-29 00:00,0.053
2018-07-30 00:00,0.05
2018-07-31 00:00,0.046
2018-08-01 00:00,0.052
2018-08-02 00:00,0.052
2018-08-03 00:00,0.047
2018-08-04 00:00,0.046
2018-08-05 00:00,0.046
2018-08-06 00:00,0.046
2018-08-07 00:00,0.037
2018-08-08 00:00,0.037
2018-08-09 00:00,0.028
2018-08-10 00:00,0.038
2018-08-11 00:00,0.045
2018-08-12 00:00,0.059
2018-08-13 00:00,0.058
2018-08-14 00:00,0.05
2018-08-15 00:00,0.052
2018-08-16 00:00,0.045
2018-08-17 00:00,0.044
2018-08-18 00:00,0.046
2018-08-19 00:00,0.053
2018-08-20 00:00,0.046
2018-08-21 00:00,0.045
2018-08-22 00:00,0.054
2018-08-23 00:00,0.045
2018-08-24 00:00,0.044
2018-08-25 00:00,0.043
2018-08-26 00:00,0.048
2018-08-27 00:00,0.043
2018-08-28 00:00,0.042
2018-08-29 00:00,0.041
2018-08-30 00:00,0.038
2018-08-31 00:00,0.037
2018-09-01 00:00,0.038
2018-09-02 00:00,0.038
2018-09-03 00:00,0.041
2018-09-04 00:00,0.037
2018-09-05 00:00,0.036
2018-09-06 00:00,0.037
2018-09-07 00:00,0.037
2018-09-08 00:00,0.036
2018-09-09 00:00,0.036
2018-09-10 00:00,0.032
2018-09-11 00:00,0.029
2018-09-12 00:00,0.028
2018-09-13 00:00,0.029
2018-09-14 00:00,0.027
2018-09-15 00:00,0.031
2018-09-16 00:00,0.049
2018-09-17 00:00,0.033
2018-09-18 00:00,0.033
2018-09-19 00:00,0.14
2018-09-20 00:00,0.112
2018-09-21 00:00,0.072
2018-09-22 00:00,0.054
2018-09-23 00:00,0.044
2018-09-24 00:00,0.039
2018-09-25 00:00,0.037
2018-09-26 00:00,0.036
2018-09-27 00:00,0.033
2018-09-28 00:00,0.032
2018-09-29 00:00,0.031
2018-09-30 00:00,0.031
2018-10-01 00:00,0.032
2018-10-02 00:00,0.03
2018-10-03 00:00,0.025
2018-10-04 00:00,0.024
2018-10-05 00:00,0.028
2018-10-06 00:00,0.028
2018-10-07 00:00,0.031
2018-10-08 00:00,0.037
2018-10-09 00:00,0.164
2018-10-10 00:00,0.153
2018-10-11 00:00,0.083
2018-10-12 00:00,0.229
2018-10-13 00:00,0.535
2018-10-14 00:00,0.209
2018-10-15 00:00,0.119
2018-10-16 00:00,0.091
2018-10-17 00:00,0.074
2018-10-18 00:00,0.065
2018-10-19 00:00,0.059
2018-10-20 00:00,0.054
2018-10-21 00:00,0.054
2018-10-22 00:00,0.051
2018-10-23 00:00,0.048
2018-10-24 00:00,0.046
2018-10-25 00:00,0.045
2018-10-26 00:00,0.042
2018-10-27 00:00,0.04
2018-10-28 00:00,0.039
2018-10-29 00:00,0.039
2018-10-30 00:00,0.039
2018-10-31 00:00,0.041
2018-11-01 00:00,0.044
2018-11-02 00:00,0.04
2018-11-03 00:00,0.103
2018-11-04 00:00,0.145
2018-11-05 00:00,0.109
2018-11-06 00:00,0.086
2018-11-07 00:00,0.082
2018-11-08 00:00,0.111
2018-11-09 00:00,0.159
2018-11-10 00:00,0.201
2018-11-11 00:00,0.212
2018-11-12 00:00,0.156
2018-11-13 00:00,0.113
2018-11-14 00:00,0.724
2018-11-15 00:00,0.262
2018-11-16 00:00,0.16
2018-11-17 00:00,0.124
2018-11-18 00:00,0.104
2018-11-19 00:00,0.095
2018-11-20 00:00,0.112
2018-11-21 00:00,0.59
2018-11-22 00:00,0.283
2018-11-23 00:00,0.29
2018-11-24 00:00,0.249
2018-11-25 00:00,0.242
2018-11-26 00:00,0.26
2018-11-27 00:00,0.28
2018-11-28 00:00,0.443
2018-11-29 00:00,0.715
2018-11-30 00:00,0.561
2018-12-01 00:00,0.343
2018-12-02 00:00,0.287
2018-12-03 00:00,0.266
2018-12-04 00:00,0.193
2018-12-05 00:00,0.197
2018-12-06 00:00,0.259
2018-12-07 00:00,0.369
2018-12-08 00:00,0.278
2018-12-09 00:00,0.191
2018-12-10 00:00,0.161
2018-12-11 00:00,0.149
2018-12-12 00:00,0.138
2018-12-13 00:00,0.126
2018-12-14 00:00,0.12
2018-12-15 00:00,0.293
2018-12-16 00:00,0.446
2018-12-17 00:00,0.394
2018-12-18 00:00,0.328
2018-12-19 00:00,0.25
2018-12-20 00:00,0.269
2018-12-21 00:00,0.268
2018-12-22 00:00,0.202
2018-12-23 00:00,0.171
2018-12-24 00:00,0.153
2018-12-25 00:00,0.144
2018-12-26 00:00,0.139
2018-12-27 00:00,0.133
2018-12-28 00:00,0.139
2018-12-29 00:00,0.165
2018-12-30 00:00,0.146
2018-12-31 00:00,0.135
