time,flow
2018-07-21 00:00,0.204
2018-07-22 00:00,0.196
2018-07-23 00:00,0.188
2018-07-24 00:00,0.366
2018-07-25 00:00,0.3
2018-07-26 00:00,0.229
2018-07-27 00:00,0.208
2018-07-28 00:00,0.251
2018-07-29 00:00,0.219
2018-07-30 00:00,0.207
2018-07-31 00:00,0.202
2018-08-01 00:00,0.198
2018-08-02 00:00,0.191
2018-08-03 00:00,0.185
2018-08-04 00:00,0.174
2018-08-05 00:00,0.2
2018-08-06 00:00,0.181
2018-08-07 00:00,0.16
2018-08-08 00:00,0.152
2018-08-09 00:00,0.195
2018-08-10 00:00,0.168
2018-08-11 00:00,0.159
2018-08-12 00:00,0.155
2018-08-13 00:00,0.155
2018-08-14 00:00,0.29
2018-08-15 00:00,0.268
2018-08-16 00:00,0.212
2018-08-17 00:00,0.214
2018-08-18 00:00,0.194
2018-08-19 00:00,0.179
2018-08-20 00:00,0.172
2018-08-21 00:00,0.208
2018-08-22 00:00,0.862
2018-08-23 00:00,0.442
2018-08-24 00:00,0.31
2018-08-25 00:00,0.252
2018-08-26 00:00,0.305
2018-08-27 00:00,0.285
2018-08-28 00:00,0.272
2018-08-29 00:00,0.253
2018-08-30 00:00,0.222
2018-08-31 00:00,0.193
2018-09-01 00:00,0.247
2018-09-02 00:00,0.227
2018-09-03 00:00,0.186
2018-09-04 00:00,0.188
2018-09-05 00:00,0.254
2018-09-06 00:00,0.21
2018-09-07 00:00,0.185
2018-09-08 00:00,0.513
2018-09-09 00:00,1.519
2018-09-10 00:00,1.275
2018-09-11 00:00,0.653
2018-09-12 00:00,0.516
2018-09-13 00:00,0.46
2018-09-14 00:00,0.536
2018-09-15 00:00,0.443
2018-09-16 00:00,0.43
2018-09-17 00:00,0.336
2018-09-18 00:00,0.29
2018-09-19 00:00,0.273
2018-09-20 00:00,0.419
2018-09-21 00:00,0.329
2018-09-22 00:00,1.152
2018-09-23 00:00,1.425
2018-09-24 00:00,1.652
2018-09-25 00:00,4.396
2018-09-26 00:00,2.418
2018-09-27 00:00,4.99
2018-09-28 00:00,4.836
2018-09-29 00:00,2.763
2018-09-30 00:00,1.568
2018-10-01 00:00,0.335
2018-10-02 00:00,0.318
2018-10-03 00:00,0.348
2018-10-04 00:00,0.246
2018-10-05 00:00,0.222
2018-10-06 00:00,0.192
2018-10-07 00:00,0.432
2018-10-08 00:00,1.302
2018-10-09 00:00,3.283
2018-10-10 00:00,1.642
2018-10-11 00:00,1.063
2018-10-12 00:00,2.126
2018-10-13 00:00,3.752
2018-10-14 00:00,1.704
2018-10-15 00:00,1.063
2018-10-16 00:00,0.773
2018-10-17 00:00,0.686
2018-10-18 00:00,0.55
2018-10-19 00:00,0.442
2018-10-20 00:00,0.466
2018-10-21 00:00,0.582
2018-10-22 00:00,0.446
2018-10-23 00:00,0.473
2018-10-24 00:00,0.381
2018-10-25 00:00,0.33
2018-10-26 00:00,0.262
2018-10-27 00:00,0.245
2018-10-28 00:00,0.294
2018-10-29 00:00,0.291
2018-10-30 00:00,0.222
2018-10-31 00:00,0.333
2018-11-01 00:00,0.351
2018-11-02 00:00,0.28
2018-11-03 00:00,1.715
2018-11-04 00:00,1.424
2018-11-05 00:00,1.094
2018-11-06 00:00,0.751
2018-11-07 00:00,0.661
2018-11-08 00:00,0.838
2018-11-09 00:00,1.086
2018-11-10 00:00,1.193
2018-11-11 00:00,1.372
2018-11-12 00:00,1.11
2018-11-13 00:00,0.848
2018-11-14 00:00,3.741
2018-11-15 00:00,1.786
2018-11-16 00:00,1.123
2018-11-17 00:00,0.854
2018-11-18 00:00,0.71
2018-11-19 00:00,0.625
2018-11-20 00:00,0.698
2018-11-21 00:00,1.978
2018-11-22 00:00,1.333
2018-11-23 00:00,2.163
2018-11-24 00:00,1.583
2018-11-25 00:00,1.208
2018-11-26 00:00,1.467
2018-11-27 00:00,1.476
2018-11-28 00:00,2.467
2018-11-29 00:00,4.679
2018-11-30 00:00,3.695
2018-12-01 00:00,2.215
2018-12-02 00:00,1.823
2018-12-03 00:00,1.623
2018-12-04 00:00,1.134
2018-12-05 00:00,1.176
2018-12-06 00:00,1.454
2018-12-07 00:00,2.387
2018-12-08 00:00,1.808
2018-12-09 00:00,1.22
2018-12-10 00:00,0.994
2018-12-11 00:00,0.846
2018-12-12 00:00,0.806
2018-12-13 00:00,0.671
2018-12-14 00:00,0.59
2018-12-15 00:00,1.065
2018-12-16 00:00,1.942
2018-12-17 00:00,2.193
2018-12-18 00:00,2.275
2018-12-19 00:00,1.552
2018-12-20 00:00,1.783
2018-12-21 00:00,1.791
2018-12-22 00:00,1.288
2018-12-23 00:00,1.019
2018-12-24 00:00,0.861
2018-12-25 00:00,0.771
2018-12-26 00:00,0.749
2018-12-27 00:00,0.677
2018-12-28 00:00,0.718
2018-12-29 00:00,0.923
2018-12-30 00:00,0.759
2018-12-31 00:00,0.701
