DateTime,Depth,temp
2018-02-08,0,2.89699707
2018-02-09,0,5.834100342
2018-02-10,0,4.772729492
2018-02-11,0,4.445092773
2018-02-12,0,5.743280029
2018-02-13,0,4.657006836
2018-02-14,0,4.424920654
2018-02-15,0,4.345117188
2018-02-16,0,3.985498047
2018-02-17,0,3.738244629
2018-02-18,0,2.117883301
2018-02-19,0,0.592218018
2018-02-20,0,0.410058594
2018-02-21,0,1.618981934
2018-02-22,0,2.269494629
2018-02-23,0,2.025415039
2018-02-24,0,1.484643555
2018-02-25,0,0.510064697
2018-02-26,0,0.748468018
2018-02-27,0,1.870507813
2018-02-28,0,2.335534668
2018-03-01,0,2.113244629
2018-03-02,0,2.348382568
2018-03-03,0,2.461999512
2018-03-04,0,4.594598389
2018-03-05,0,6.489587402
2018-03-06,0,4.777947998
2018-03-07,0,5.976617432
2018-03-08,0,5.79744873
2018-03-09,0,4.999414063
2018-03-10,0,7.333428955
2018-03-11,0,5.700402832
2018-03-12,0,6.285241699
2018-03-13,0,6.26317749
2018-03-14,0,7.215509033
2018-03-15,0,8.547265625
2018-03-16,0,10.07946167
2018-03-17,0,11.11583862
2018-03-18,0,9.096948242
2018-03-19,0,7.540063477
2018-03-20,0,6.853936768
2018-03-21,0,6.849023438
2018-03-22,0,5.655267334
2018-03-23,0,7.975335693
2018-03-24,0,10.7401062
2018-03-25,0,9.938409424
2018-03-26,0,8.506005859
2018-03-27,0,8.632196045
2018-03-28,0,9.977502441
2018-03-29,0,10.92891846
2018-03-30,0,10.67235718
2018-03-31,0,11.78362427
2018-04-01,0,8.696496582
2018-04-02,0,8.00802002
2018-04-03,0,11.16427002
2018-04-04,0,10.30883179
2018-04-05,0,10.43575439
2018-04-06,0,10.12514648
2018-04-07,0,7.938531494
2018-04-08,0,6.582940674
2018-04-09,0,9.422113037
2018-04-10,0,8.644067383
2018-04-11,0,10.86000977
2018-04-12,0,9.201165771
2018-04-13,0,9.337976074
2018-04-14,0,8.70647583
2018-04-15,0,8.045251465
2018-04-16,0,6.936151123
2018-04-17,0,5.287133789
2018-04-18,0,3.69375
2018-04-19,0,2.602075195
2018-04-20,0,4.098718262
2018-04-21,0,6.950006104
2018-04-22,0,8.22097168
2018-04-23,0,7.983514404
2018-04-24,0,8.980950928
2018-04-25,0,8.082147217
2018-04-26,0,9.126824951
2018-04-27,0,8.224328613
2018-04-28,0,9.607293701
2018-04-29,0,10.95449219
2018-04-30,0,9.072015381
2018-05-01,0,7.61763916
2018-05-02,0,8.410180664
2018-05-03,0,6.678735352
2018-05-04,0,8.317803955
2018-05-05,0,10.06707153
2018-05-06,0,10.2477356
2018-05-07,0,11.56875
2018-05-08,0,11.98796997
2018-05-09,0,13.17122803
2018-05-10,0,12.65358887
2018-05-11,0,13.18337402
2018-05-12,0,12.02919922
2018-05-13,0,12.77797852
2018-05-14,0,14.64516602
2018-05-15,0,15.05370483
2018-05-16,0,13.02041016
2018-05-17,0,11.99764404
2018-05-18,0,12.64165649
2018-05-19,0,13.49538574
2018-05-20,0,11.74553833
2018-05-21,0,11.77828369
2018-05-22,0,12.98543701
2018-05-23,0,11.99028931
2018-05-24,0,11.99309692
2018-05-25,0,13.12490234
2018-05-26,0,11.3331543
2018-05-27,0,14.06240234
2018-05-28,0,16.67901001
2018-05-29,0,18.61333618
2018-05-30,0,15.24859009
2018-05-31,0,12.4152771
2018-06-01,0,11.11861572
2018-06-02,0,12.6932312
2018-06-03,0,17.75701294
2018-06-04,0,13.57213745
2018-06-05,0,10.19466553
2018-06-06,0,12.01586304
2018-06-07,0,11.65490112
2018-06-08,0,11.84908447
2018-06-09,0,11.98406372
2018-06-10,0,12.85234985
2018-06-11,0,11.43859253
2018-06-12,0,14.10048828
2018-06-13,0,13.59230957
2018-06-14,0,12.5720459
2018-06-15,0,11.18056641
2018-06-16,0,11.2817627
2018-06-17,0,11.33068237
2018-06-18,0,11.75011597
2018-06-19,0,11.85631714
2018-06-20,0,14.76647339
2018-06-21,0,11.29458008
2018-06-22,0,14.1015564
2018-06-23,0,11.97713623
2018-06-24,0,11.71737061
2018-06-25,0,10.44884644
2018-06-26,0,11.94310913
2018-06-27,0,13.46135864
2018-06-28,0,12.84304199
2018-06-29,0,14.85799561
2018-06-30,0,14.87719116
2018-07-01,0,14.55306396
2018-07-02,0,13.9107605
2018-07-03,0,13.28908691
2018-07-04,0,14.75725708
2018-07-05,0,18.25444946
2018-07-06,0,16.80828247
2018-07-07,0,15.68740234
2018-07-08,0,15.39281616
2018-07-09,0,15.72347412
2018-07-10,0,15.7390686
2018-07-11,0,15.81182251
2018-07-12,0,16.39458618
2018-07-13,0,16.69793091
2018-07-14,0,16.99080811
2018-07-15,0,15.96132813
2018-07-16,0,14.48079834
