DateTime,Depth,PHS_frp
2018-01-05 00:00,0,0.582632149
2018-01-06 00:00,0,0.582181048
2018-01-07 00:00,0,0.581729947
2018-01-08 00:00,0,0.581278847
2018-01-09 00:00,0,0.580827746
2018-01-10 00:00,0,0.580376645
2018-01-11 00:00,0,0.579925545
2018-01-12 00:00,0,0.579474444
2018-01-13 00:00,0,0.579023343
2018-01-14 00:00,0,0.578572242
2018-01-15 00:00,0,0.578121142
2018-01-16 00:00,0,0.577670041
2018-01-17 00:00,0,0.57721894
2018-01-18 00:00,0,0.57676784
2018-01-19 00:00,0,0.576316739
2018-01-20 00:00,0,0.575865638
2018-01-21 00:00,0,0.575414538
2018-01-22 00:00,0,0.574963437
2018-01-23 00:00,0,0.574512336
2018-01-24 00:00,0,0.574061236
2018-01-25 00:00,0,0.573610135
2018-01-26 00:00,0,0.573159034
2018-01-27 00:00,0,0.572707934
2018-01-28 00:00,0,0.572256833
2018-01-29 00:00,0,0.571805732
2018-01-30 00:00,0,0.571354632
2018-01-31 00:00,0,0.570903531
2018-02-01 00:00,0,0.57045243
2018-02-02 00:00,0,0.570001329
2018-02-03 00:00,0,0.569550229
2018-02-04 00:00,0,0.569099128
2018-02-05 00:00,0,0.568648027
2018-02-06 00:00,0,0.568196927
2018-02-07 00:00,0,0.567745826
2018-02-08 00:00,0,0.567294725
2018-02-09 00:00,0,0.566843625
2018-02-10 00:00,0,0.566392524
2018-02-11 00:00,0,0.565941423
2018-02-12 00:00,0,0.565490323
2018-02-13 00:00,0,0.565039222
2018-02-14 00:00,0,0.564588121
2018-02-15 00:00,0,0.564137021
2018-02-16 00:00,0,0.56368592
2018-02-17 00:00,0,0.563234819
2018-02-18 00:00,0,0.562783719
2018-02-19 00:00,0,0.562332618
2018-02-20 00:00,0,0.561881517
2018-02-21 00:00,0,0.561430416
2018-02-22 00:00,0,0.560979316
2018-02-23 00:00,0,0.560528215
2018-02-24 00:00,0,0.560077114
2018-02-25 00:00,0,0.559626014
2018-02-26 00:00,0,0.559174913
2018-02-27 00:00,0,0.558723812
2018-02-28 00:00,0,0.558272712
2018-03-01 00:00,0,0.557821611
2018-03-02 00:00,0,0.55737051
2018-03-03 00:00,0,0.55691941
2018-03-04 00:00,0,0.556468309
2018-03-05 00:00,0,0.556017208
2018-03-06 00:00,0,0.555566108
2018-03-07 00:00,0,0.555115007
2018-03-08 00:00,0,0.554663906
2018-03-09 00:00,0,0.554212805
2018-03-10 00:00,0,0.553761705
2018-03-11 00:00,0,0.553310604
2018-03-12 00:00,0,0.552859503
2018-03-13 00:00,0,0.552408403
2018-03-14 00:00,0,0.551957302
2018-03-15 00:00,0,0.551506201
2018-03-16 00:00,0,0.551055101
2018-03-17 00:00,0,0.550604
2018-03-18 00:00,0,0.550152899
2018-03-19 00:00,0,0.549701799
2018-03-20 00:00,0,0.549250698
2018-03-21 00:00,0,0.548799597
2018-03-22 00:00,0,0.548348497
2018-03-23 00:00,0,0.547897396
2018-03-24 00:00,0,0.547446295
2018-03-25 00:00,0,0.546995195
2018-03-26 00:00,0,0.546544094
2018-03-27 00:00,0,0.546092993
2018-03-28 00:00,0,0.545641892
2018-03-29 00:00,0,0.545190792
2018-03-30 00:00,0,0.544739691
2018-03-31 00:00,0,0.54428859
2018-04-01 00:00,0,0.54383749
2018-04-02 00:00,0,0.543386389
2018-04-03 00:00,0,0.542935288
2018-04-04 00:00,0,0.542484188
2018-04-05 00:00,0,0.542033087
2018-04-06 00:00,0,0.541581986
2018-04-07 00:00,0,0.541130886
2018-04-08 00:00,0,0.540679785
2018-04-09 00:00,0,0.540228684
2018-04-10 00:00,0,0.539777584
2018-04-11 00:00,0,0.539326483
2018-04-12 00:00,0,0.538875382
2018-04-13 00:00,0,0.538424282
2018-04-14 00:00,0,0.537973181
2018-04-15 00:00,0,0.53752208
2018-04-16 00:00,0,0.537070979
2018-04-17 00:00,0,0.536619879
2018-04-18 00:00,0,0.536168778
2018-04-19 00:00,0,0.535717677
2018-04-20 00:00,0,0.535266577
2018-04-21 00:00,0,0.534815476
2018-04-22 00:00,0,0.534364375
2018-04-23 00:00,0,0.533913275
2018-04-24 00:00,0,0.533462174
2018-04-25 00:00,0,0.533011073
2018-04-26 00:00,0,0.532559973
2018-04-27 00:00,0,0.532108872
2018-04-28 00:00,0,0.531657771
2018-04-29 00:00,0,0.531206671
2018-04-30 00:00,0,0.53075557
2018-05-01 00:00,0,0.530304469
2018-05-02 00:00,0,0.529853369
2018-05-03 00:00,0,0.529402268
2018-05-04 00:00,0,0.528951167
2018-05-05 00:00,0,0.528500066
2018-05-06 00:00,0,0.528048966
2018-05-07 00:00,0,0.527597865
2018-05-08 00:00,0,0.527146764
2018-05-09 00:00,0,0.526695664
2018-05-10 00:00,0,0.526244563
2018-05-11 00:00,0,0.525793462
2018-05-12 00:00,0,0.525342362
2018-05-13 00:00,0,0.524891261
2018-05-14 00:00,0,0.52444016
2018-05-15 00:00,0,0.52398906
2018-05-16 00:00,0,0.523537959
2018-05-17 00:00,0,0.523086858
2018-05-18 00:00,0,0.526966749
2018-05-19 00:00,0,0.53084664
2018-05-20 00:00,0,0.53472653
2018-05-21 00:00,0,0.538606421
2018-05-22 00:00,0,0.542486312
2018-05-23 00:00,0,0.546366202
2018-05-24 00:00,0,0.550246093
2018-05-25 00:00,0,0.554125983
2018-05-26 00:00,0,0.558005874
2018-05-27 00:00,0,0.561885765
2018-05-28 00:00,0,0.565765655
2018-05-29 00:00,0,0.569645546
2018-05-30 00:00,0,0.573525437
2018-05-31 00:00,0,0.577405327
2018-06-01 00:00,0,0.581285218
2018-06-02 00:00,0,0.585165109
2018-06-03 00:00,0,0.589044999
2018-06-04 00:00,0,0.59292489
2018-06-05 00:00,0,0.596804781
2018-06-06 00:00,0,0.600684671
2018-06-07 00:00,0,0.604564562
2018-06-08 00:00,0,0.608444453
2018-06-09 00:00,0,0.612324343
2018-06-10 00:00,0,0.616204234
2018-06-11 00:00,0,0.620084125
2018-06-12 00:00,0,0.623964015
2018-06-13 00:00,0,0.627843906
2018-06-14 00:00,0,0.631723797
2018-06-15 00:00,0,0.635603687
2018-06-16 00:00,0,0.639483578
2018-06-17 00:00,0,0.643363469
2018-06-18 00:00,0,0.647243359
2018-06-19 00:00,0,0.65112325
2018-06-20 00:00,0,0.655003141
2018-06-21 00:00,0,0.658883031
2018-06-22 00:00,0,0.662762922
2018-06-23 00:00,0,0.666642812
2018-06-24 00:00,0,0.670522703
2018-06-25 00:00,0,0.674402594
2018-06-26 00:00,0,0.678282484
2018-06-27 00:00,0,0.682162375
2018-06-28 00:00,0,0.686042266
2018-06-29 00:00,0,0.689922156
2018-06-30 00:00,0,0.693802047
2018-07-01 00:00,0,0.697681938
2018-07-02 00:00,0,0.701561828
2018-07-03 00:00,0,0.705441719
2018-07-04 00:00,0,0.70932161
2018-07-05 00:00,0,0.7132015
2018-07-06 00:00,0,0.717081391
2018-07-07 00:00,0,0.720961282
2018-07-08 00:00,0,0.724841172
2018-07-09 00:00,0,0.728721063
2018-07-10 00:00,0,0.732600954
2018-07-11 00:00,0,0.736480844
2018-07-12 00:00,0,0.740360735
2018-07-13 00:00,0,0.744240626
2018-07-14 00:00,0,0.748120516
2018-07-15 00:00,0,0.752000407
2018-07-16 00:00,0,0.755880298
2018-07-17 00:00,0,0.759760188
2018-07-18 00:00,0,0.763640079
2018-07-19 00:00,0,0.767519969
2018-07-20 00:00,0,0.77139986
2018-07-21 00:00,0,0.775279751
2018-07-22 00:00,0,0.779159641
2018-07-23 00:00,0,0.783039532
2018-07-24 00:00,0,0.786919423
2018-07-25 00:00,0,0.790799313
2018-07-26 00:00,0,0.794679204
2018-07-27 00:00,0,0.798559095
2018-07-28 00:00,0,0.802438985
2018-07-29 00:00,0,0.806318876
2018-07-30 00:00,0,0.810198767
2018-07-31 00:00,0,0.814078657
2018-08-01 00:00,0,0.817958548
2018-08-02 00:00,0,0.821838439
2018-08-03 00:00,0,0.825718329
2018-08-04 00:00,0,0.82959822
2018-08-05 00:00,0,0.833478111
2018-08-06 00:00,0,0.837358001
2018-08-07 00:00,0,0.841237892
2018-08-08 00:00,0,0.845117783
2018-08-09 00:00,0,0.848997673
2018-08-10 00:00,0,0.852877564
2018-08-11 00:00,0,0.856757455
2018-08-12 00:00,0,0.860637345
2018-08-13 00:00,0,0.864517236
2018-08-14 00:00,0,0.868397127
2018-08-15 00:00,0,0.872277017
2018-08-16 00:00,0,0.876156908
2018-08-17 00:00,0,0.880036798
2018-08-18 00:00,0,0.883916689
2018-08-19 00:00,0,0.88779658
2018-08-20 00:00,0,0.89167647
2018-08-21 00:00,0,0.895556361
2018-08-22 00:00,0,0.899436252
2018-08-23 00:00,0,0.903316142
2018-08-24 00:00,0,0.907196033
2018-08-25 00:00,0,0.911075924
2018-08-26 00:00,0,0.914955814
2018-08-27 00:00,0,0.918835705
2018-08-28 00:00,0,0.922715596
2018-08-29 00:00,0,0.926595486
2018-08-30 00:00,0,0.930475377
2018-08-31 00:00,0,0.934355268
2018-09-01 00:00,0,0.938235158
2018-09-02 00:00,0,0.934382744
2018-09-03 00:00,0,0.93053033
2018-09-04 00:00,0,0.926677916
2018-09-05 00:00,0,0.922825502
2018-09-06 00:00,0,0.918973088
2018-09-07 00:00,0,0.915120674
2018-09-08 00:00,0,0.91126826
2018-09-09 00:00,0,0.907415846
2018-09-10 00:00,0,0.903563432
2018-09-11 00:00,0,0.899711018
2018-09-12 00:00,0,0.895858604
2018-09-13 00:00,0,0.89200619
2018-09-14 00:00,0,0.888153776
2018-09-15 00:00,0,0.884301362
2018-09-16 00:00,0,0.880448948
2018-09-17 00:00,0,0.876596534
2018-09-18 00:00,0,0.87274412
2018-09-19 00:00,0,0.868891706
2018-09-20 00:00,0,0.865039292
2018-09-21 00:00,0,0.861186878
2018-09-22 00:00,0,0.857334464
2018-09-23 00:00,0,0.85348205
2018-09-24 00:00,0,0.849629636
2018-09-25 00:00,0,0.845777222
2018-09-26 00:00,0,0.841924808
2018-09-27 00:00,0,0.838072394
2018-09-28 00:00,0,0.83421998
2018-09-29 00:00,0,0.830367566
2018-09-30 00:00,0,0.826515152
2018-10-01 00:00,0,0.822662738
2018-10-02 00:00,0,0.818810324
2018-10-03 00:00,0,0.81495791
2018-10-04 00:00,0,0.811105496
2018-10-05 00:00,0,0.807253082
2018-10-06 00:00,0,0.803400668
2018-10-07 00:00,0,0.799548254
2018-10-08 00:00,0,0.79569584
2018-10-09 00:00,0,0.791843426
2018-10-10 00:00,0,0.787991012
2018-10-11 00:00,0,0.784138598
2018-10-12 00:00,0,0.780286184
2018-10-13 00:00,0,0.77643377
2018-10-14 00:00,0,0.772581356
2018-10-15 00:00,0,0.768728942
2018-10-16 00:00,0,0.764876528
2018-10-17 00:00,0,0.761024114
2018-10-18 00:00,0,0.7571717
2018-10-19 00:00,0,0.753319286
2018-10-20 00:00,0,0.749466872
2018-10-21 00:00,0,0.745614457
2018-10-22 00:00,0,0.741762043
2018-10-23 00:00,0,0.737909629
2018-10-24 00:00,0,0.734057215
2018-10-25 00:00,0,0.730204801
2018-10-26 00:00,0,0.726352387
2018-10-27 00:00,0,0.722499973
2018-10-28 00:00,0,0.718647559
2018-10-29 00:00,0,0.714795145
2018-10-30 00:00,0,0.710942731
2018-10-31 00:00,0,0.707090317
2018-11-01 00:00,0,0.703237903
2018-11-02 00:00,0,0.699385489
2018-11-03 00:00,0,0.695533075
2018-11-04 00:00,0,0.691680661
2018-11-05 00:00,0,0.687828247
2018-11-06 00:00,0,0.683975833
2018-11-07 00:00,0,0.680123419
2018-11-08 00:00,0,0.676271005
2018-11-09 00:00,0,0.672418591
2018-11-10 00:00,0,0.668566177
2018-11-11 00:00,0,0.664713763
2018-11-12 00:00,0,0.660861349
2018-11-13 00:00,0,0.657008935
2018-11-14 00:00,0,0.653156521
2018-11-15 00:00,0,0.649304107
2018-11-16 00:00,0,0.645451693
2018-11-17 00:00,0,0.641599279
2018-11-18 00:00,0,0.637746865
2018-11-19 00:00,0,0.633894451
2018-11-20 00:00,0,0.630042037
2018-11-21 00:00,0,0.626189623
2018-11-22 00:00,0,0.622337209
2018-11-23 00:00,0,0.618484795
2018-11-24 00:00,0,0.614632381
2018-11-25 00:00,0,0.610779967
2018-11-26 00:00,0,0.606927553
2018-11-27 00:00,0,0.603075139
2018-11-28 00:00,0,0.599222725
2018-11-29 00:00,0,0.595370311
2018-11-30 00:00,0,0.591517897
2018-12-01 00:00,0,0.587665483
2018-12-02 00:00,0,0.587561282
2018-12-03 00:00,0,0.587457081
2018-12-04 00:00,0,0.587352881
2018-12-05 00:00,0,0.58724868
2018-12-06 00:00,0,0.587144479
2018-12-07 00:00,0,0.587040278
2018-12-08 00:00,0,0.586936078
2018-12-09 00:00,0,0.586831877
2018-12-10 00:00,0,0.586727676
2018-12-11 00:00,0,0.586623475
2018-12-12 00:00,0,0.586519275
2018-12-13 00:00,0,0.586415074
2018-12-14 00:00,0,0.586310873
2018-12-15 00:00,0,0.586206673
2018-12-16 00:00,0,0.586102472
2018-12-17 00:00,0,0.585998271
2018-12-18 00:00,0,0.58589407
2018-12-19 00:00,0,0.58578987
2018-12-20 00:00,0,0.585685669
2018-12-21 00:00,0,0.585581468
2018-12-22 00:00,0,0.585477267
2018-12-23 00:00,0,0.585373067
2018-12-24 00:00,0,0.585268866
2018-12-25 00:00,0,0.585164665
2018-12-26 00:00,0,0.585060464
2018-12-27 00:00,0,0.584956264
2018-12-28 00:00,0,0.584852063
2018-12-29 00:00,0,0.584747862
2018-12-30 00:00,0,0.584643661
2018-12-31 00:00,0,0.584539461
